datetime,open,high,low,close,volume
"27,02,23 05:59",23378.23,23393.55,23377.37,23391.52,138.48691
"27,02,23 05:44",23454,23459.1,23451.43,23455.37,63.07249
"27,02,23 05:29",23468.58,23482.39,23466.3,23479.82,98.14236
"27,02,23 05:14",23476.3,23479.5,23461.58,23462.73,180.65113
"27,02,23 04:59",23493.09,23494.78,23488.34,23491.46,54.61797
"27,02,23 04:44",23486.66,23495.94,23482.75,23483.6,72.46771
"27,02,23 04:29",23497.92,23499.38,23491.19,23497.92,81.34688
"27,02,23 04:14",23529.31,23533.12,23510.01,23519.72,239.71332
"27,02,23 03:59",23554.38,23557.7,23550.6,23551.62,49.04558
"27,02,23 03:44",23572.2,23573.68,23565.47,23567.1,82.66871
"27,02,23 03:29",23594.16,23602.97,23592.21,23594.9,70.41926
"27,02,23 03:14",23579.57,23591.16,23579.4,23589.98,113.65536
"27,02,23 02:59",23559.26,23560.86,23557.04,23558.64,51.95307
"27,02,23 02:44",23543.42,23544.91,23536.94,23543.03,63.33469
"27,02,23 02:29",23537.2,23539.95,23532.62,23537.94,87.70929
"27,02,23 02:14",23558.91,23572.58,23555.45,23563.6,145.77727
"27,02,23 01:59",23562.56,23563,23539.8,23552.76,150.38686
"27,02,23 01:44",23509.97,23520,23508.25,23519.32,137.93297
"27,02,23 01:29",23470.85,23475.61,23466.02,23467.2,73.34921
"27,02,23 01:14",23455.62,23461.68,23449.18,23452.93,84.39451
"27,02,23 00:59",23498.76,23504.67,23491.39,23492.64,84.00913
"27,02,23 00:44",23485.87,23491.8,23473.15,23476.4,97.02645
"27,02,23 00:29",23483.57,23484.77,23470.28,23471.87,123.49558
"27,02,23 00:14",23505.31,23515.14,23497.9,23498.61,129.69205
"26,02,23 23:59",23558.71,23564,23552.05,23554.85,111.73042
"26,02,23 23:44",23523.16,23536.98,23517.35,23529.1,146.14222
"26,02,23 23:29",23524.63,23529.4,23506.35,23522.15,166.2651
"26,02,23 23:14",23543.4,23558.57,23527.07,23545.03,337.17054
"26,02,23 22:59",23468.47,23479.59,23454.2,23476.41,176.14745
"26,02,23 22:44",23425.66,23432,23420,23431.99,99.53034
"26,02,23 22:29",23361.9,23386.68,23351.86,23371.53,298.79077
"26,02,23 22:14",23554.63,23569.2,23550.01,23567.87,97.87809
"26,02,23 21:59",23557.99,23562.2,23556.57,23560.6,62.44
"26,02,23 21:44",23583.18,23591.86,23582.56,23587.53,92.31192
"26,02,23 21:29",23594.03,23602.17,23591.36,23600.65,106.5849
"26,02,23 21:14",23622.43,23648.46,23620.19,23645.41,208.88433
"26,02,23 20:59",23634.71,23651.11,23632.91,23639.68,162.26944
"26,02,23 20:44",23644.07,23666.93,23637.54,23654.63,195.31344
"26,02,23 20:29",23524.37,23592.08,23522.12,23585,1063.8308
"26,02,23 20:14",23500.15,23507.13,23490,23490.37,134.61167
"26,02,23 19:59",23484.13,23522.4,23481.38,23499.33,231.79098
"26,02,23 19:44",23489.6,23490.83,23476.56,23476.56,118.5376
"26,02,23 19:29",23464.02,23484.29,23457.21,23463.11,146.30906
"26,02,23 19:14",23429.75,23454.53,23428.49,23448.38,234.24295
"26,02,23 18:59",23474.51,23490.35,23466.78,23486.43,198.82312
"26,02,23 18:44",23405.03,23438.97,23397.8,23437.01,368.28131
"26,02,23 18:29",23238.2,23238.93,23222.82,23223.3,140.27631
"26,02,23 18:14",23279.19,23284.55,23255,23257.89,134.87191
"26,02,23 17:59",23221.4,23244.6,23221.4,23239.54,202.70951
"26,02,23 17:44",23175.42,23184.64,23174.68,23181.43,42.81531
"26,02,23 17:29",23156.52,23168.01,23155.1,23167.6,63.67845
"26,02,23 17:14",23172.52,23181,23165.32,23179.44,94.30498
"26,02,23 16:59",23180.19,23186.75,23179.6,23184.92,48.31166
"26,02,23 16:44",23187.22,23188.16,23176.55,23187.05,120.34148
"26,02,23 16:29",23210.56,23215.98,23199.01,23202.04,138.65629
"26,02,23 16:14",23245.97,23254.96,23245.48,23254.55,92.87371
"26,02,23 15:59",23243.14,23250,23240.57,23247.23,102.51866
"26,02,23 15:44",23210.54,23220.14,23209.29,23218.36,65.1937
"26,02,23 15:29",23204.9,23206.55,23194.13,23198.8,109.36756
"26,02,23 15:14",23226.03,23231.78,23215.16,23215.83,91.64258
"26,02,23 14:59",23202.85,23205.1,23191.12,23193.65,174.25687
"26,02,23 14:44",23225.26,23235.16,23218,23225.79,129.93764
"26,02,23 14:29",23226.58,23230.24,23221.51,23225.82,154.51455
"26,02,23 14:14",23263.7,23280,23254.14,23276.01,332.45519
"26,02,23 13:59",23196.26,23219.31,23195.67,23214.15,264.05233
"26,02,23 13:44",23183.47,23191.37,23175,23181.71,134.44048
"26,02,23 13:29",23177.28,23185.29,23175.01,23183.67,87.2522
"26,02,23 13:14",23165.11,23170,23152.49,23152.49,173.87284
"26,02,23 12:59",23156.78,23172.23,23150.53,23161.99,141.97865
"26,02,23 12:44",23204.41,23207.45,23182.12,23183.85,152.95125
"26,02,23 12:29",23240.44,23241.79,23229.62,23238,85.0186
"26,02,23 12:14",23205.59,23209.98,23194.27,23196.04,183.15031
"26,02,23 11:59",23248.44,23255.53,23245.28,23253.44,93.71191
"26,02,23 11:44",23222.18,23223.74,23215.19,23216.87,102.15344
"26,02,23 11:29",23227.06,23228.98,23218.23,23218.74,94.42011
"26,02,23 11:14",23222.57,23223.95,23215,23215.99,98.66305
"26,02,23 10:59",23231.24,23237.74,23228.3,23236.81,60.13484
"26,02,23 10:44",23226.03,23232.35,23226.03,23230.09,57.32893
"26,02,23 10:29",23235.38,23241.34,23233.76,23238.48,72.36489
"26,02,23 10:14",23241.96,23249.67,23239.55,23242.27,81.38087
"26,02,23 09:59",23260.02,23282.23,23258.29,23279.5,160.88725
"26,02,23 09:44",23207.72,23242.11,23207.72,23240.48,243.61486
"26,02,23 09:29",23192.58,23231.29,23185.77,23226.1,533.539
"26,02,23 09:14",23183.92,23190.61,23183.89,23189.9,60.29952
"26,02,23 08:59",23156.11,23157.77,23151.38,23151.95,74.22635
"26,02,23 08:44",23162.64,23162.64,23154.97,23161.7,64.60148
"26,02,23 08:29",23136.52,23137.5,23128.58,23135.72,104.72506
"26,02,23 08:14",23142.03,23143.96,23140,23141.14,62.61645
"26,02,23 07:59",23146.04,23156.12,23143.85,23154.57,101.85804
"26,02,23 07:44",23176.59,23182.32,23173.14,23178.95,61.90366
"26,02,23 07:29",23160.18,23162.78,23155.73,23159.3,57.21917
"26,02,23 07:14",23154.36,23158.65,23149.24,23153.98,90.25974
"26,02,23 06:59",23167.94,23168.97,23164.91,23167.4,43.70558
"26,02,23 06:44",23145.23,23158,23141.69,23156.86,98.82176
"26,02,23 06:29",23128.4,23138.98,23128.05,23136.09,66.5207
"26,02,23 06:14",23102.18,23108.66,23091.17,23096.54,141.69536
"26,02,23 05:59",23133.85,23136.15,23125,23127.06,138.18589
"26,02,23 05:44",23166.13,23171.67,23165.42,23167.7,41.46403
"26,02,23 05:29",23177.63,23179.44,23162.35,23164.4,158.02057
"26,02,23 05:14",23174.82,23182.72,23169.43,23175.6,107.13218
"26,02,23 04:59",23183.07,23192.89,23180.98,23189.27,44.86591
"26,02,23 04:44",23174.44,23181.19,23170.03,23172.01,81.62162
"26,02,23 04:29",23209.71,23214.45,23208,23211.01,36.77387
"26,02,23 04:14",23200.77,23201.75,23194.82,23199.16,87.89188
"26,02,23 03:59",23213.61,23220.81,23212.46,23214.53,83.10453
"26,02,23 03:44",23223.07,23250,23222.6,23245.66,254.71462
"26,02,23 03:29",23217.27,23218.79,23212.58,23216.3,61.35577
"26,02,23 03:14",23216.96,23223.18,23215.1,23220.42,78.03869
"26,02,23 02:59",23232.9,23242.97,23230.06,23236.01,207.39719
"26,02,23 02:44",23159.47,23168.15,23155.4,23164.3,183.79357
"26,02,23 02:29",23094.08,23094.57,23080.46,23084.13,75.41988
"26,02,23 02:14",23067.95,23071.14,23064.89,23068.36,84.79691
"26,02,23 01:59",23111.29,23115.3,23110.55,23112.7,36.26921
"26,02,23 01:44",23092.68,23105.54,23091.44,23096.23,84.82635
"26,02,23 01:29",23115.81,23118.83,23110.02,23111.65,70.68503
"26,02,23 01:14",23115.26,23124.25,23114.92,23121.82,62.1911
"26,02,23 00:59",23099.36,23100.14,23096.68,23097.97,26.64382
"26,02,23 00:44",23119.91,23126.31,23111,23113.1,85.67503
"26,02,23 00:29",23111.76,23117.75,23110.89,23113.79,67.63203
"26,02,23 00:14",23114.69,23116.57,23085.64,23102.02,283.08018
"25,02,23 23:59",23167.83,23169.64,23155,23157.07,75.12744
"25,02,23 23:44",23151.41,23154.56,23143.62,23152.95,58.26062
"25,02,23 23:29",23164.57,23185,23164.57,23183.05,176.65074
"25,02,23 23:14",23122.08,23124.61,23109.46,23111.75,112.78678
"25,02,23 22:59",23105.57,23131.24,23102.38,23118.73,168.80795
"25,02,23 22:44",23085.28,23088.5,23066.5,23066.64,112.63249
"25,02,23 22:29",23053.64,23057.98,23036,23053.46,201.04175
"25,02,23 22:14",22973.7,22978.88,22967.03,22972.86,87.7397
"25,02,23 21:59",22935.96,22945.92,22932.73,22934.42,119.62918
"25,02,23 21:44",22906.72,22906.72,22899.05,22903.22,90.69394
"25,02,23 21:29",22916.11,22933.05,22908.11,22932.34,263.62944
"25,02,23 21:14",22916.71,22916.72,22900.47,22908.91,148.78011
"25,02,23 20:59",22890.76,22927.95,22880,22922.58,346.57335
"25,02,23 20:44",22908.77,22912.22,22863.9,22894.69,670.07392
"25,02,23 20:29",22941.61,22941.61,22915,22915.24,150.77125
"25,02,23 20:14",22982.93,22985.5,22967.37,22968.79,137.04631
"25,02,23 19:59",22978.38,22987.95,22974.86,22983.05,86.90874
"25,02,23 19:44",22931.36,22945.67,22924.62,22941.84,135.32868
"25,02,23 19:29",22968.27,22970.39,22931.28,22944.01,794.02612
"25,02,23 19:14",23006.07,23012.68,23001.57,23005.87,66.23873
"25,02,23 18:59",22978.83,22984.5,22973.27,22979.3,150.73609
"25,02,23 18:44",23022.82,23028.37,23018.65,23021.7,64.59815
"25,02,23 18:29",23020.3,23026.5,23019.16,23021.63,59.71001
"25,02,23 18:14",23036.33,23047.78,23034.12,23047.78,76.45601
"25,02,23 17:59",23044.42,23045.66,23041.71,23042.52,32.96178
"25,02,23 17:44",23018.29,23026.36,23016.8,23025.28,45.00707
"25,02,23 17:29",23021.14,23022.36,23018.24,23019.86,45.7556
"25,02,23 17:14",23038.92,23042.64,23036.34,23040.26,51.09612
"25,02,23 16:59",23001.06,23019.35,22995.38,23012.55,162.76979
"25,02,23 16:44",23067.13,23073.02,23063.33,23068.99,94.67951
"25,02,23 16:29",23056.46,23058,23044.64,23045.73,101.58432
"25,02,23 16:14",23058.17,23077.92,23055.91,23076.06,352.11761
"25,02,23 15:59",23008.93,23015,23004.86,23006.18,105.18548
"25,02,23 15:44",22990.13,22990.37,22984.85,22989.28,81.78992
"25,02,23 15:29",23016.17,23020.08,23015.51,23017.87,36.49874
"25,02,23 15:14",23002.06,23008.74,23001,23005.46,64.23643
"25,02,23 14:59",23004.43,23006.87,23000.59,23001.87,62.18836
"25,02,23 14:44",22980.79,22990.11,22980.03,22983.51,110.01162
"25,02,23 14:29",23024.74,23049,23020.51,23046.17,155.14861
"25,02,23 14:14",22993.58,22997.51,22978.7,22991,295.28889
"25,02,23 13:59",22999.46,23004.77,22997.01,23004.12,136.04687
"25,02,23 13:44",23045.14,23045.14,23037.26,23038.83,67.16977
"25,02,23 13:29",23025.26,23031.75,23019.64,23028.54,91.79345
"25,02,23 13:14",23012.58,23014.55,23000.36,23002.38,143.13317
"25,02,23 12:59",22994.99,23020,22993.37,23018.34,195.27787
"25,02,23 12:44",22902.04,22907.99,22895.03,22900.14,123.66542
"25,02,23 12:29",22948.73,22953.74,22942.91,22947.84,114.05842
"25,02,23 12:14",22977.73,22978.7,22965.61,22970.73,147.57513
"25,02,23 11:59",22982.36,22994.9,22980.71,22983.85,158.54121
"25,02,23 11:44",22963.15,22979.28,22962.05,22976.76,136.34243
"25,02,23 11:29",22996.22,23013.33,22993.28,23006.98,215.26646
"25,02,23 11:14",22975.46,22984.63,22972.02,22981.75,110.60585
"25,02,23 10:59",22945.62,22948.25,22925.22,22931.05,256.93729
"25,02,23 10:44",22955.77,22957.18,22941.8,22948.26,103.8119
"25,02,23 10:29",23011.38,23013.87,23001.86,23010,104.90614
"25,02,23 10:14",23052.22,23053.22,23045.33,23047.23,140.89661
"25,02,23 09:59",23056.22,23060.5,23053.54,23059.24,55.49443
"25,02,23 09:44",23049.99,23051.77,23046.37,23047.89,34.91652
"25,02,23 09:29",23040.07,23047.08,23036.12,23038.85,119.12323
"25,02,23 09:14",23098.78,23101.48,23097.14,23099.46,54.36148
"25,02,23 08:59",23099.32,23104.97,23098.11,23100.98,63.90399
"25,02,23 08:44",23121.71,23124.33,23115.4,23120,84.91108
"25,02,23 08:29",23148.42,23151.76,23145.29,23147.27,64.86641
"25,02,23 08:14",23123.29,23147.82,23120.74,23145.1,322.64673
"25,02,23 07:59",23115.81,23123.48,23115.24,23117.16,95.68757
"25,02,23 07:44",23087.99,23089.02,23084,23085.36,77.90699
"25,02,23 07:29",23093.87,23094.89,23089.06,23090.81,67.70815
"25,02,23 07:14",23089.3,23094.28,23087.11,23091.17,58.26119
"25,02,23 06:59",23083.71,23091,23083.24,23088.6,57.12837
"25,02,23 06:44",23076.03,23080.58,23071.36,23071.93,65.27504
"25,02,23 06:29",23073.77,23079.63,23064.3,23076.88,119.17008
"25,02,23 06:14",23080,23081.87,23075.22,23076.75,119.33035
"25,02,23 05:59",23042.58,23047.39,23039,23040.57,70.2406
"25,02,23 05:44",23052.32,23060.17,23044.83,23059.36,111.83442
"25,02,23 05:29",23062.78,23069.82,23059.82,23066.63,113.84707
"25,02,23 05:14",23111.11,23113.36,23107.21,23110.84,55.12807
"25,02,23 04:59",23118.56,23128.17,23116.7,23127.22,114.15265
"25,02,23 04:44",23098.03,23100.52,23091.71,23098.17,76.29088
"25,02,23 04:29",23077.84,23082.17,23077.03,23080.89,46.17606
"25,02,23 04:14",23073.88,23083.4,23071.09,23083.07,70.26529
"25,02,23 03:59",23076.44,23081.12,23066.58,23077.64,143.18291
"25,02,23 03:44",23098.68,23100.38,23091.58,23091.58,52.72107
"25,02,23 03:29",23100.11,23102.35,23097.73,23100.58,46.51644
"25,02,23 03:14",23093.84,23099.13,23092.83,23096.1,53.35302
"25,02,23 02:59",23088.95,23091.11,23079.83,23085.01,91.97323
"25,02,23 02:44",23093.53,23094.74,23070.2,23078.39,152.51976
"25,02,23 02:29",23120.26,23128.74,23111.46,23124.2,182.79146
"25,02,23 02:14",23176.6,23185.1,23171.1,23172.63,80.32779
"25,02,23 01:59",23180.17,23186.52,23178.09,23182.56,39.05347
"25,02,23 01:44",23171.13,23172.8,23168.29,23169.3,30.43604
"25,02,23 01:29",23150.92,23161.25,23147.44,23159.89,74.3732
"25,02,23 01:14",23178.38,23186.33,23177.5,23181.44,106.36753
"25,02,23 00:59",23164.01,23169.67,23160.43,23165.61,67.18124
"25,02,23 00:44",23137.66,23138.55,23127,23129.15,137.15897
"25,02,23 00:29",23198.6,23203.93,23195.66,23199.29,117.23171
"25,02,23 00:14",23170.32,23178.73,23169.51,23176.97,62.97342
"24,02,23 23:59",23189.81,23193.77,23183.93,23185.29,53.61055
"24,02,23 23:44",23159.98,23161.07,23145.76,23154.6,99.50939
"24,02,23 23:29",23179.87,23183.07,23170.74,23181.52,74.05555
"24,02,23 23:14",23153.14,23169.62,23151.29,23164.15,143.51592
"24,02,23 22:59",23115.27,23120,23102.78,23119.86,121.11273
"24,02,23 22:44",23038.94,23059.34,23033.87,23057.76,102.04884
"24,02,23 22:29",23073.61,23084.95,23068.2,23070.41,164.19008
"24,02,23 22:14",23123.83,23134.51,23122.95,23133.21,119.52167
"24,02,23 21:59",23127.38,23128.77,23100.8,23102.59,118.94345
"24,02,23 21:44",23143.34,23151.83,23135.78,23139.23,173.0741
"24,02,23 21:29",23164.1,23178.7,23163.5,23170.94,108.72629
"24,02,23 21:14",23220.46,23226.37,23211.72,23215.67,114.3997
"24,02,23 20:59",23241.51,23247.4,23206.83,23213.62,385.27508
"24,02,23 20:44",23204.01,23231.04,23201.97,23202.02,204.36879
"24,02,23 20:29",23302.67,23323.77,23262.84,23268.09,470.32163
"24,02,23 20:14",23198,23210,23172.85,23186.85,265.48472
"24,02,23 19:59",23161.16,23190.72,23141.62,23182.27,617.43783
"24,02,23 19:44",22992.53,23001,22951.54,22990.72,462.41775
"24,02,23 19:29",23043.83,23052.43,23039.96,23049.81,119.83505
"24,02,23 19:14",23028.13,23032.9,23003.11,23016.43,316.25637
"24,02,23 18:59",23102.31,23103.05,23085,23087.59,199.26296
"24,02,23 18:44",23124.17,23130.33,23116.08,23126.28,145.69953
"24,02,23 18:29",23115.02,23126.36,23110.19,23113.37,185.88675
"24,02,23 18:14",23063.09,23068.64,23040.58,23046.8,205.01069
"24,02,23 17:59",23055.57,23078.46,23051.64,23066.45,224.00172
"24,02,23 17:44",23136.64,23137.41,23115.01,23124.2,314.59471
"24,02,23 17:29",23130.5,23133.34,23110.45,23116.01,252.18963
"24,02,23 17:14",23139.74,23164.53,23138.01,23151.74,277.55891
"24,02,23 16:59",23192.9,23207.6,23160.01,23191.67,408.50301
"24,02,23 16:44",23234.86,23245.6,23221.48,23235.61,363.2036
"24,02,23 16:29",23128.71,23153.31,23105,23142.35,549.62073
"24,02,23 16:14",23090.27,23112.24,23074.41,23094.29,635.46124
"24,02,23 15:59",23359.74,23392.72,23343.1,23351.31,511.30292
"24,02,23 15:44",23391.18,23421.17,23365.62,23418.44,744.52859
"24,02,23 15:29",23570.91,23602.14,23566,23597.87,470.40321
"24,02,23 15:14",23732.49,23754.82,23713.03,23722.75,401.41519
"24,02,23 14:59",23798.88,23822.03,23794.39,23810.2,185.16881
"24,02,23 14:44",23802.73,23809.16,23786.08,23793.6,230.69619
"24,02,23 14:29",23740.66,23742.94,23731.2,23734.3,111.35193
"24,02,23 14:14",23722.59,23737.58,23712.97,23728.66,197.36381
"24,02,23 13:59",23794.84,23799.74,23778.98,23781.76,170.42052
"24,02,23 13:44",23778.78,23779.77,23760,23776.89,251.21348
"24,02,23 13:29",23927.24,23932.55,23888.66,23895.43,311.77981
"24,02,23 13:14",23855.35,23861.43,23842.13,23857.62,172.55155
"24,02,23 12:59",23897.06,23900.37,23882.09,23886.7,187.52343
"24,02,23 12:44",23904.59,23907.42,23896.13,23900.1,87.86398
"24,02,23 12:29",23893.78,23904.25,23888.69,23901.92,147.70292
"24,02,23 12:14",23950.17,23956.42,23930.64,23933.98,284.57857
"24,02,23 11:59",23889.97,23890.27,23882.63,23883.72,67.43451
"24,02,23 11:44",23869.39,23872.87,23863.03,23870.73,111.89795
"24,02,23 11:29",23875.98,23879.99,23847.58,23860.16,209.90969
"24,02,23 11:14",23886.79,23889.33,23867.64,23867.65,136.14326
"24,02,23 10:59",23852.85,23862.04,23852.08,23861.86,129.29312
"24,02,23 10:44",23844.62,23851.84,23842.5,23848.47,60.75629
"24,02,23 10:29",23846.3,23853.68,23840.61,23846.08,203.15819
"24,02,23 10:14",23815.55,23830.92,23813.18,23821.17,154.39776
"24,02,23 09:59",23830.31,23837.58,23828.26,23829.03,85.82811
"24,02,23 09:44",23828.5,23839.23,23827.53,23838.11,111.65166
"24,02,23 09:29",23893.25,23898.63,23887.95,23889.34,70.77998
"24,02,23 09:14",23903.06,23905.75,23894.4,23899.87,119.83386
"24,02,23 08:59",23894.39,23905.9,23893.44,23900.34,63.51908
"24,02,23 08:44",23902.39,23903.53,23887.69,23898.39,173.30122
"24,02,23 08:29",23823.15,23850.69,23821.45,23849.78,302.05441
"24,02,23 08:14",23772.8,23778.13,23760.01,23762.98,204.79715
"24,02,23 07:59",23822.07,23838.16,23820.33,23830.32,194.97093
"24,02,23 07:44",23834.44,23847.48,23833.83,23843.94,162.44532
"24,02,23 07:29",23798.1,23799.99,23793.55,23795.32,90.64868
"24,02,23 07:14",23887.54,23888.95,23874.25,23879.89,82.03273
"24,02,23 06:59",23902,23913.59,23890.99,23892.06,278.70371
"24,02,23 06:44",23851.58,23861.5,23850.73,23852.8,66.1366
"24,02,23 06:29",23861.16,23874.63,23845.84,23869.4,223.74092
"24,02,23 06:14",23813.47,23829.92,23790.86,23800.54,392.61563
"24,02,23 05:59",23890.03,23899.08,23886.19,23896.6,90.56103
"24,02,23 05:44",23900.53,23903.53,23898.08,23899.65,63.8292
"24,02,23 05:29",23919.9,23926.37,23915.01,23918.97,98.89492
"24,02,23 05:14",23873.46,23885.47,23868.37,23883.51,86.70476
"24,02,23 04:59",23954.94,23957.23,23941.01,23942.21,226.27397
"24,02,23 04:44",23972.22,23975,23966,23971.56,78.7959
"24,02,23 04:29",23955.72,23957.57,23951.22,23954.58,66.96609
"24,02,23 04:14",23978.42,23980.45,23972.73,23974.77,45.82067
"24,02,23 03:59",23940.08,23955.12,23937.09,23954.05,123.54102
"24,02,23 03:44",23946.38,23953.99,23945.88,23948.71,72.28019
"24,02,23 03:29",23972.52,23976.12,23961.12,23965.28,69.75187
"24,02,23 03:14",23964.61,23973.38,23963.07,23964.76,62.82921
"24,02,23 02:59",23936.8,23944.21,23934.44,23940.42,79.73385
"24,02,23 02:44",24004.27,24004.65,23985,23986.66,92.25615
"24,02,23 02:29",23986.65,23990,23980.22,23988.82,118.78862
"24,02,23 02:14",23962.86,23968,23956.76,23966.33,125.27575
"24,02,23 01:59",23992.78,24008.52,23990.06,24002.85,103.26657
"24,02,23 01:44",24065.37,24076.28,24057.55,24066.74,167.11875
"24,02,23 01:29",24043.12,24043.37,24023.81,24035.39,205.15044
"24,02,23 01:14",24070.59,24095.84,24064.37,24087.01,206.44993
"24,02,23 00:59",23959.17,23962.59,23953.65,23958.71,74.46679
"24,02,23 00:44",23913.55,23917.8,23896.27,23903.37,141.04234
"24,02,23 00:29",23950.85,23954.41,23941.08,23943.36,112.95991
"24,02,23 00:14",23964.07,23976.65,23954.63,23974.03,129.3727
"23,02,23 23:59",23932.54,23941.24,23929.77,23940.2,94.27761
"23,02,23 23:44",23887.99,23896.9,23885.28,23888.03,96.27793
"23,02,23 23:29",23883.18,23887.97,23876.76,23886.5,103.68211
"23,02,23 23:14",23879.57,23880.5,23858.03,23859.85,163.32127
"23,02,23 22:59",23876.71,23882.68,23863.46,23866.11,100.12797
"23,02,23 22:44",23810.4,23812.14,23805.48,23812.03,44.02268
"23,02,23 22:29",23829.65,23841.61,23825.39,23840.44,113.0201
"23,02,23 22:14",23772.92,23785.71,23756.77,23783.87,266.63298
"23,02,23 21:59",23877.28,23880.99,23862.44,23873.57,175.9568
"23,02,23 21:44",23940.51,23944.92,23934.33,23940.65,58.84794
"23,02,23 21:29",23958.74,23961.25,23945.31,23951.69,163.01471
"23,02,23 21:14",23951.21,23965.61,23948.85,23962.46,133.8776
"23,02,23 20:59",23951.88,23953.5,23924.98,23943.8,326.79599
"23,02,23 20:44",23998.53,24004.43,23990.03,24001.94,123.57128
"23,02,23 20:29",24008.31,24012.45,23997.28,24006.95,120.49759
"23,02,23 20:14",24032.41,24047.94,24019.99,24024.11,217.03856
"23,02,23 19:59",23966.97,23989.27,23965.84,23971.5,209.79314
"23,02,23 19:44",23977.2,23990.93,23970,23982.13,147.18918
"23,02,23 19:29",23995.07,24009.81,23990.44,23996.92,151.65243
"23,02,23 19:14",23934.69,23956.02,23925.81,23945.92,256.49828
"23,02,23 18:59",23871.18,23872.16,23854.72,23861.72,172.29571
"23,02,23 18:44",23839.63,23861.33,23838,23848.34,216.09966
"23,02,23 18:29",23811.29,23835.27,23805.3,23832.59,165.73673
"23,02,23 18:14",23774.73,23798.43,23768.59,23787.4,160.41212
"23,02,23 17:59",23852.16,23854,23826.5,23840.97,234.62215
"23,02,23 17:44",23921.01,23965.95,23919.69,23962.76,534.27534
"23,02,23 17:29",23824.04,23830.25,23819.73,23822.9,202.38043
"23,02,23 17:14",23815.87,23856.99,23808.78,23847.85,255.00986
"23,02,23 16:59",23800.83,23812.76,23752.93,23762.61,684.42761
"23,02,23 16:44",23871.99,23899,23870.81,23881.23,319.77514
"23,02,23 16:29",23894.15,23927.45,23891.06,23921.51,206.50631
"23,02,23 16:14",23928.81,23945.02,23916.43,23918.99,330.86368
"23,02,23 15:59",23952.7,23959.54,23940,23950.92,205.81724
"23,02,23 15:44",23988.07,24018.62,23985.42,24002.15,285.29352
"23,02,23 15:29",24010.94,24010.94,23986.63,23990.91,366.72886
"23,02,23 15:14",23935.39,23955.2,23930.87,23940.97,318.31027
"23,02,23 14:59",24036.23,24040.32,24003.41,24011.3,429.46358
"23,02,23 14:44",23963.54,23964.71,23936.73,23941.89,469.05836
"23,02,23 14:29",24023.72,24049.5,24021.46,24046.67,306.43666
"23,02,23 14:14",24109.15,24138.82,24084.44,24086.1,565.2319
"23,02,23 13:59",24015.47,24039.62,24007.73,24010.23,316.42576
"23,02,23 13:44",24104.8,24111.88,24081.18,24084.13,280.43643
"23,02,23 13:29",24144.06,24154.93,24114.91,24146.82,523.23461
"23,02,23 13:14",24080.63,24163,24076.46,24106.9,1572.59632
"23,02,23 12:59",23913.7,23926.5,23904,23912.09,335.60115
"23,02,23 12:44",23808.87,23832.49,23807.55,23829.38,131.92545
"23,02,23 12:29",23827.48,23843.81,23811.01,23824.84,502.39005
"23,02,23 12:14",23757.12,23760,23736.07,23747.33,255.72389
"23,02,23 11:59",23767.14,23791.15,23766.12,23780.2,370.53048
"23,02,23 11:44",23761.55,23810,23753,23783.3,1046.43064
"23,02,23 11:29",23927.05,23950,23850,23865.59,1081.03306
"23,02,23 11:14",24236,24241.38,24230,24232.87,209.75938
"23,02,23 10:59",24245.3,24257.87,24240.82,24255.92,162.28432
"23,02,23 10:44",24257.2,24267.73,24249.66,24266.52,151.24385
"23,02,23 10:29",24307.54,24312.61,24306.02,24310.36,147.7901
"23,02,23 10:14",24233.41,24249.04,24210.57,24246.34,326.78487
"23,02,23 09:59",24272.8,24301.64,24271.59,24282.42,280.1942
"23,02,23 09:44",24378.09,24379.72,24357.59,24367.96,156.32176
"23,02,23 09:29",24406.81,24413.41,24396.68,24397.1,158.24796
"23,02,23 09:14",24434.25,24437.63,24430.44,24433.58,59.97208
"23,02,23 08:59",24404.68,24411.02,24400.83,24406.78,145.65382
"23,02,23 08:44",24434.15,24443.6,24431.26,24437.12,143.08169
"23,02,23 08:29",24420.16,24440,24417.86,24432.73,226.64692
"23,02,23 08:14",24418.93,24427.83,24416.33,24426.55,217.89095
"23,02,23 07:59",24374.5,24385,24373.62,24376.27,141.93066
"23,02,23 07:44",24389.14,24394,24383.38,24388.91,98.60043
"23,02,23 07:29",24424.41,24428,24414.13,24415.06,141.55695
"23,02,23 07:14",24402.9,24410,24396.98,24401.69,138.6583
"23,02,23 06:59",24395.09,24396.1,24379.92,24390.36,129.51383
"23,02,23 06:44",24371.9,24372,24357.78,24363,150.1813
"23,02,23 06:29",24374.02,24374.66,24362.94,24367.48,179.29666
"23,02,23 06:14",24379.09,24389.89,24371.5,24388.86,127.1798
"23,02,23 05:59",24387.19,24397.32,24386.76,24391.34,67.61089
"23,02,23 05:44",24399.13,24403.14,24386.02,24393.72,138.46582
"23,02,23 05:29",24489.77,24491.97,24456.63,24466.81,412.49308
"23,02,23 05:14",24499.8,24501.29,24492.01,24498.6,122.02775
"23,02,23 04:59",24502.19,24526.08,24501.5,24521.24,291.26714
"23,02,23 04:44",24463.3,24475.06,24462.14,24473.9,170.88489
"23,02,23 04:29",24455.36,24455.54,24447.14,24448.98,78.37536
"23,02,23 04:14",24443.89,24452.22,24436.09,24438.84,166.65817
